index,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Occupancy,timestamp
2104,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.06,0.07,0.06,360,0,0,0,0,2017-12-23 05:32:27.000000
2105,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:32:58.000000
2106,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.05,360,0,0,0,0,2017-12-23 05:33:28.000000
2107,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:33:59.000000
2108,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:34:30.000000
2109,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0,2017-12-23 05:35:00.000000
2110,25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:35:31.000000
2111,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:36:01.000000
2112,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:36:32.000000
2113,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:37:03.000000
2114,25.13,25.13,24.56,25.25,0,0,0,0,0.08,0.05,0.07,0.06,360,0,0,0,0,2017-12-23 05:37:33.000000
2115,25.13,25.13,24.5,25.25,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0,2017-12-23 05:38:04.000000
2116,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0,2017-12-23 05:38:35.000000
2117,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:39:05.000000
2118,25.13,25.13,24.5,25.38,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:39:36.000000
2119,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.05,0.05,360,0,0,0,0,2017-12-23 05:40:07.000000
2120,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0,2017-12-23 05:40:37.000000
2121,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:41:08.000000
2122,25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0,2017-12-23 05:41:38.000000
2123,25.13,25.19,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:42:09.000000
2124,25.13,25.13,24.56,25.38,0,0,0,0,0.07,0.05,0.06,0.07,360,0,0,0,0,2017-12-23 05:42:40.000000
2125,25.13,25.13,24.5,25.38,0,0,0,0,0.08,0.05,0.05,0.06,360,0,0,0,0,2017-12-23 05:43:10.000000
2126,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.06,0.07,0.06,360,0,0,0,0,2017-12-23 05:43:41.000000
2127,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.07,360,0,0,0,0,2017-12-23 05:44:12.000000
2128,25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,0,0,0,0,2017-12-23 05:44:42.000000
2129,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0,0,0,0,2017-12-23 05:45:13.000000
2130,25.13,25.13,24.56,25.38,0,0,0,0,0.07,0.05,0.05,0.07,360,0,0,0,0,2017-12-23 05:45:44.000000
2131,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0461538461538,0,0,0,2017-12-23 05:46:14.000000
2132,25.13,25.13,24.56,25.31,0,0,0,0,0.07,0.05,0.07,0.05,355,-0.0884615384615,0,0,0,2017-12-23 05:46:45.000000
2133,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0807692307692,0,0,0,2017-12-23 05:47:15.000000
2134,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.119230769231,0,0,0,2017-12-23 05:47:46.000000
2135,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.06,0.06,0.06,355,-0.153846153846,0,0,0,2017-12-23 05:48:17.000000
2136,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.138461538462,0,0,0,2017-12-23 05:48:47.000000
2137,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.05,0.07,360,-0.123076923077,0,0,0,2017-12-23 05:49:18.000000
2138,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.107692307692,0,0,0,2017-12-23 05:49:49.000000
2139,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0923076923077,0,0,0,2017-12-23 05:50:19.000000
2140,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.07,0.05,355,-0.123076923077,0,0,0,2017-12-23 05:50:50.000000
2141,25.13,25.06,24.56,25.31,0,0,0,0,0.08,0.06,0.06,0.06,360,-0.103846153846,0,0,0,2017-12-23 05:51:20.000000
2142,25.13,25.13,24.56,25.38,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0846153846154,0,0,0,2017-12-23 05:51:51.000000
2143,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0653846153846,0,0,0,2017-12-23 05:52:22.000000
2144,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,360,-0.0461538461538,0,0,0,2017-12-23 05:52:52.000000
2145,25.13,25.13,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0269230769231,0,0,0,2017-12-23 05:53:23.000000
2146,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.00769230769231,0,0,0,2017-12-23 05:53:54.000000
2147,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.07,0.05,355,-0.0346153846154,0,0,0,2017-12-23 05:54:24.000000
2148,25.13,25.13,24.5,25.38,0,0,0,0,0.08,0.04,0.06,0.06,355,-0.0576923076923,0,0,0,2017-12-23 05:54:55.000000
2149,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.06,0.06,355,-0.0769230769231,0,0,0,2017-12-23 05:55:26.000000
2150,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.05,0.05,360,-0.0461538461538,0,0,0,2017-12-23 05:55:56.000000
2151,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.06,0.06,360,-0.0153846153846,0,0,0,2017-12-23 05:56:27.000000
2152,25.13,25.13,24.56,25.31,0,0,0,0,0.08,0.05,0.07,0.05,360,0.0153846153846,0,0,0,2017-12-23 05:56:57.000000
2153,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.04,0.06,0.06,360,0.0461538461538,0,0,0,2017-12-23 05:57:28.000000
2154,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.04,0.06,0.05,360,0.0769230769231,0,0,0,2017-12-23 05:57:59.000000
2155,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.07,0.06,360,0.107692307692,0,0,0,2017-12-23 05:58:29.000000
2156,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0884615384615,0,0,0,2017-12-23 05:59:00.000000
2157,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.04,0.06,0.07,360,0.0653846153846,0,0,0,2017-12-23 05:59:31.000000
2158,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.06,0.05,360,0.0884615384615,0,0,0,2017-12-23 06:00:01.000000
2159,25.06,25.13,24.5,25.31,0,0,0,0,0.08,0.04,0.07,0.05,360,0.0615384615385,0,0,0,2017-12-23 06:00:32.000000
2160,25.06,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0307692307692,0,0,0,2017-12-23 06:01:03.000000
2161,25.06,25.06,24.56,25.25,0,0,0,0,0.08,0.04,0.06,0.05,355,0,0,0,0,2017-12-23 06:01:33.000000
2162,25.13,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.07,0.05,360,0.0192307692308,0,0,0,2017-12-23 06:02:04.000000
2163,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.04,0.06,0.06,355,-0.00769230769231,0,0,0,2017-12-23 06:02:34.000000
2164,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.07,0.05,355,-0.0307692307692,0,0,0,2017-12-23 06:03:05.000000
2165,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0538461538462,0,0,0,2017-12-23 06:03:36.000000
2166,25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0769230769231,0,0,0,2017-12-23 06:04:06.000000
2167,25.13,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.05,0,0,0,2017-12-23 06:04:37.000000
2168,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.0230769230769,0,0,0,2017-12-23 06:05:08.000000
2169,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.05,360,0.00384615384615,0,0,0,2017-12-23 06:06:09.000000
2170,25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,0.0307692307692,0,0,0,2017-12-23 06:06:40.000000
2171,25.06,25.06,24.5,25.19,0,0,0,0,0.08,0.05,0.06,0.05,360,0.0576923076923,0,0,0,2017-12-23 06:07:10.000000
2172,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,0,2017-12-23 06:07:41.000000
2173,25.13,25.06,24.5,25.19,0,0,0,0,0.08,0.04,0.07,0.07,355,-0.0807692307692,0,0,0,2017-12-23 06:08:11.000000
2174,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.15,0,0,0,2017-12-23 06:08:42.000000
2175,25.06,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.169230769231,0,0,0,2017-12-23 06:09:13.000000
2176,25.06,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.138461538462,0,0,0,2017-12-23 06:09:43.000000
2177,25.06,25.13,24.5,25.13,0,0,0,0,0.07,0.05,0.06,0.05,355,-0.153846153846,0,0,0,2017-12-23 06:10:14.000000
2178,25.06,25.13,24.44,25.19,0,0,0,0,0.08,0.05,0.07,0.06,360,-0.119230769231,0,0,0,2017-12-23 06:10:45.000000
2179,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.06,360,-0.0846153846154,0,0,0,2017-12-23 06:11:15.000000
2180,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.04,0.06,0.06,355,-0.0961538461538,0,0,0,2017-12-23 06:11:46.000000
2181,25.06,25.13,24.5,25.19,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.103846153846,0,0,0,2017-12-23 06:12:17.000000
2182,25.06,25.13,24.5,25.19,0,0,0,0,0.08,0.06,0.06,0.06,360,-0.0615384615385,0,0,0,2017-12-23 06:12:47.000000
2183,25.06,25.13,24.5,25.13,0,0,0,0,0.08,0.04,0.07,0.06,360,-0.0192307692308,0,0,0,2017-12-23 06:13:18.000000
2184,25.06,25.13,24.5,25.13,0,0,0,0,0.07,0.04,0.06,0.06,360,0.0230769230769,0,0,0,2017-12-23 06:13:48.000000
2185,25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.07,0.05,360,0.0653846153846,0,0,0,2017-12-23 06:14:19.000000
2186,25.06,25.06,24.5,25.19,0,0,0,0,0.08,0.05,0.07,0.05,355,0.0115384615385,0,0,0,2017-12-23 06:14:50.000000
2187,25.06,25.13,24.5,25.19,0,0,0,0,0.08,0.05,0.07,0.06,355,0.00769230769231,0,0,0,2017-12-23 06:15:20.000000
2188,25.06,25.13,24.5,25.19,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.0423076923077,0,0,0,2017-12-23 06:15:51.000000
2189,25.06,25.13,24.5,25.13,0,0,0,0,0.08,0.06,0.06,0.06,355,-0.0923076923077,0,0,0,2017-12-23 06:16:22.000000
2190,25.06,25.06,24.5,25.19,0,0,0,0,0.07,0.05,0.06,0.05,360,-0.0461538461538,0,0,0,2017-12-23 06:16:52.000000
2191,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0961538461538,0,0,0,2017-12-23 06:17:23.000000
2192,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.05,0.05,0.06,355,-0.0961538461538,0,0,0,2017-12-23 06:17:54.000000
2193,25.06,25.13,24.5,25.19,0,0,0,0,0.08,0.04,0.07,0.06,355,-0.0923076923077,0,0,0,2017-12-23 06:18:24.000000
2194,25.06,25.13,24.44,25.19,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0846153846154,0,0,0,2017-12-23 06:18:55.000000
2195,25.06,25.06,24.44,25.13,0,0,0,0,0.07,0.05,0.07,0.06,355,-0.0730769230769,0,0,0,2017-12-23 06:19:25.000000
2196,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0576923076923,0,0,0,2017-12-23 06:19:56.000000
2197,25.06,25.06,24.44,25.13,0,0,0,0,0.08,0.05,0.05,0.06,355,-0.0884615384615,0,0,0,2017-12-23 06:20:27.000000
2198,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.119230769231,0,0,0,2017-12-23 06:20:57.000000
2199,25.06,25.06,24.5,25.19,0,0,0,0,0.07,0.05,0.06,0.06,355,-0.15,0,0,0,2017-12-23 06:21:28.000000
2200,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.06,0.06,0.06,355,-0.180769230769,0,0,0,2017-12-23 06:21:59.000000
2201,25.06,25.06,24.5,25.25,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.161538461538,0,0,0,2017-12-23 06:22:29.000000
2202,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.188461538462,0,0,0,2017-12-23 06:23:00.000000
2203,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.165384615385,0,0,0,2017-12-23 06:23:31.000000
2204,25.06,25.06,24.44,25.19,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.138461538462,0,0,0,2017-12-23 06:24:01.000000
2205,25.06,25.13,24.44,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.157692307692,0,0,0,2017-12-23 06:24:32.000000
2206,25.06,25.06,24.44,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.176923076923,0,0,0,2017-12-23 06:25:02.000000
2207,25.06,25.06,24.44,25.25,0,0,0,0,0.08,0.05,0.06,0.05,360,-0.1,0,0,0,2017-12-23 06:25:33.000000
2208,25.06,25.13,24.5,25.25,0,0,0,0,0.08,0.06,0.06,0.05,355,-0.0692307692308,0,0,0,2017-12-23 06:26:04.000000
2209,25.06,25.06,24.5,25.25,0,0,0,0,0.07,0.06,0.06,0.07,355,-0.0346153846154,0,0,0,2017-12-23 06:26:34.000000
2210,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.05,0.06,355,0.00384615384615,0,0,0,2017-12-23 06:27:05.000000
2211,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.07,0.05,355,-0.00384615384615,0,0,0,2017-12-23 06:27:36.000000
2212,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0115384615385,0,0,0,2017-12-23 06:28:06.000000
2213,25.06,25.13,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.07,355,-0.0192307692308,0,0,0,2017-12-23 06:28:37.000000
2214,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0269230769231,0,0,0,2017-12-23 06:29:07.000000
2215,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.06,0.06,0.05,355,0.0153846153846,0,0,0,2017-12-23 06:29:38.000000
2216,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.08,0.06,355,0.0115384615385,0,0,0,2017-12-23 06:30:09.000000
2217,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.06,0.06,0.06,355,0.00769230769231,0,0,0,2017-12-23 06:30:39.000000
2218,25.06,25.06,24.5,25.38,0,0,0,0,0.08,0.05,0.06,0.06,355,0.00384615384615,0,0,0,2017-12-23 06:31:10.000000
2219,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.04,0.06,0.06,355,-7.69801162017e-19,0,0,0,2017-12-23 06:31:41.000000
2220,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.00384615384615,0,0,0,2017-12-23 06:32:11.000000
2221,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.05,0.06,355,-0.00769230769231,0,0,0,2017-12-23 06:32:42.000000
2222,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,0,2017-12-23 06:33:13.000000
2223,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.06,0.07,0.05,355,-0.0153846153846,0,0,0,2017-12-23 06:33:43.000000
2224,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0192307692308,0,0,0,2017-12-23 06:34:14.000000
2225,25.06,25.06,24.5,25.25,0,0,0,0,0.09,0.05,0.06,0.06,355,-0.0230769230769,0,0,0,2017-12-23 06:34:44.000000
2226,25.06,25.06,24.44,25.25,0,0,0,0,0.08,0.05,0.06,0.05,355,-0.0269230769231,0,0,0,2017-12-23 06:35:15.000000
2227,25.06,25.06,24.44,25.25,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0307692307692,0,0,0,2017-12-23 06:35:46.000000
2228,25.06,25.06,24.44,25.31,0,0,0,0,0.07,0.05,0.07,0.06,355,-0.0346153846154,0,0,0,2017-12-23 06:36:16.000000
2229,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.07,0.06,355,-0.0384615384615,0,0,0,2017-12-23 06:36:47.000000
2230,25.06,25.06,24.44,25.38,0,0,0,0,0.09,0.05,0.07,0.06,355,-0.0423076923077,0,0,0,2017-12-23 06:37:18.000000
2231,25.06,25.06,24.44,25.38,0,0,0,0,0.08,0.05,0.06,0.06,355,-0.0461538461538,0,0,0,2017-12-23 06:37:48.000000
2232,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.07,0.05,355,0,0,0,0,2017-12-23 06:38:19.000000
2233,25.06,25.06,24.44,25.38,0,0,0,0,0.08,0.05,0.06,0.07,355,0,0,0,0,2017-12-23 06:38:50.000000
2234,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,0,0,0,0,2017-12-23 06:39:20.000000
2235,25.06,25.06,24.44,25.38,0,0,0,0,0.08,0.05,0.07,0.05,355,0,0,0,0,2017-12-23 06:39:51.000000
2236,25.06,25.06,24.5,25.38,0,0,0,0,0.1,0.07,0.08,0.06,355,0,0,0,0,2017-12-23 06:40:21.000000
2237,25.06,25.06,24.5,25.31,0,0,0,0,0.08,0.05,0.06,0.07,355,0,0,0,0,2017-12-23 06:40:52.000000
2238,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,0,0,0,0,2017-12-23 06:41:23.000000
2239,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.07,0.06,355,0,0,0,0,2017-12-23 06:41:53.000000
2240,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.05,355,0,0,0,0,2017-12-23 06:42:24.000000
2241,25.06,25.06,24.44,25.38,0,0,0,0,0.08,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 06:42:55.000000
2242,25.06,25.06,24.44,25.31,0,0,0,0,0.07,0.05,0.06,0.05,355,0,0,0,0,2017-12-23 06:43:25.000000
2243,25.06,25.06,24.44,25.31,0,0,0,0,0.07,0.05,0.05,0.06,355,0,0,0,0,2017-12-23 06:43:56.000000
2244,25.06,25.06,24.5,25.31,0,0,0,0,0.07,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 06:44:27.000000
2245,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 06:44:57.000000
2246,25,25.06,24.44,25.31,0,0,0,0,0.07,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 06:45:28.000000
2247,25.06,25.06,24.44,25.38,0,0,0,0,0.07,0.05,0.06,0.05,355,0,0,0,0,2017-12-23 06:46:29.000000
2248,25.06,25.06,24.44,25.31,0,0,0,0,0.07,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 06:47:00.000000
2249,25.06,25.06,24.44,25.31,0,0,0,0,0.08,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 06:47:30.000000
2250,25.06,25.06,24.44,25.31,0,0,1,0,0.07,0.05,0.07,0.06,360,0.0461538461538,0,0,0,2017-12-23 06:48:01.000000
2251,25.06,25.06,24.44,25.31,0,0,1,0,0.08,0.06,0.06,0.06,355,0.0423076923077,0,0,0,2017-12-23 06:48:32.000000
2252,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.07,0.06,355,0.0384615384615,0,0,0,2017-12-23 06:49:02.000000
2253,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.07,0.06,355,0.0346153846154,0,0,0,2017-12-23 06:49:33.000000
2254,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.05,0.06,355,0.0307692307692,0,0,0,2017-12-23 06:50:04.000000
2255,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.05,0.06,355,0.0269230769231,0,0,0,2017-12-23 06:50:34.000000
2256,25.06,25.06,24.44,25.38,0,0,1,1,0.08,0.05,0.07,0.05,355,0.0230769230769,0,0,0,2017-12-23 06:51:05.000000
2257,25.06,25.06,24.44,25.38,0,0,1,1,0.08,0.05,0.08,0.05,355,0.0192307692308,0,0,0,2017-12-23 06:51:35.000000
2258,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.07,0.06,355,0.0153846153846,0,0,0,2017-12-23 06:52:06.000000
2259,25.06,25.06,24.5,25.31,0,0,1,1,0.08,0.05,0.07,0.06,355,0.0115384615385,0,0,0,2017-12-23 06:52:37.000000
2260,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.06,0.05,355,0.00769230769231,0,0,0,2017-12-23 06:53:07.000000
2261,25.06,25.06,24.44,25.31,0,0,1,1,0.08,0.05,0.06,0.06,355,0.00384615384615,0,0,0,2017-12-23 06:53:38.000000
2262,25.06,25.06,24.44,25.38,0,0,2,1,0.08,0.05,0.05,0.06,360,0.0461538461538,0,0,0,2017-12-23 06:54:09.000000
2263,25.06,25.06,24.44,25.38,0,0,2,1,0.07,0.05,0.05,0.06,355,0.0384615384615,0,0,0,2017-12-23 06:54:39.000000
2264,25.06,25.06,24.44,25.31,0,0,2,1,0.07,0.06,0.06,0.05,355,0.0307692307692,0,0,0,2017-12-23 06:55:10.000000
2265,25.06,25.06,24.44,25.31,0,0,2,1,0.07,0.05,0.06,0.06,355,0.0230769230769,0,0,0,2017-12-23 06:55:41.000000
2266,25.06,25.06,24.44,25.31,0,0,2,1,0.08,0.05,0.06,0.05,355,0.0153846153846,0,0,0,2017-12-23 06:56:11.000000
2267,25.06,25.06,24.44,25.31,0,0,2,2,0.08,0.05,0.05,0.07,355,0.00769230769231,0,0,0,2017-12-23 06:56:42.000000
2268,25.06,25.06,24.44,25.38,0,0,2,2,0.08,0.05,0.06,0.06,355,-1.53960232403e-18,0,0,0,2017-12-23 06:57:12.000000
2269,25.06,25.06,24.44,25.31,0,0,2,2,0.08,0.05,0.06,0.06,355,-0.00769230769231,0,0,0,2017-12-23 06:57:43.000000
2270,25.06,25.06,24.44,25.31,0,0,3,2,0.07,0.05,0.06,0.06,355,-0.0153846153846,0,0,0,2017-12-23 06:58:14.000000
2271,25.06,25.06,24.44,25.38,0,0,3,2,0.07,0.05,0.05,0.05,355,-0.0230769230769,0,0,0,2017-12-23 06:58:44.000000
2272,25.06,25.06,24.44,25.44,0,0,3,2,0.07,0.05,0.06,0.05,355,-0.0307692307692,0,0,0,2017-12-23 06:59:15.000000
2273,25.06,25.06,24.44,25.38,0,0,3,2,0.07,0.05,0.06,0.06,355,-0.0384615384615,0,0,0,2017-12-23 06:59:46.000000
2274,25,25.06,24.44,25.31,0,0,3,2,0.07,0.04,0.06,0.06,355,-0.0461538461538,0,0,0,2017-12-23 07:00:16.000000
2275,25,25.06,24.44,25.38,0,0,3,2,0.08,0.05,0.06,0.07,355,-0.00384615384615,0,0,0,2017-12-23 07:00:47.000000
2276,25.06,25.06,24.44,25.38,0,0,3,2,0.08,0.05,0.06,0.06,355,-0.00769230769231,0,0,0,2017-12-23 07:01:17.000000
2277,25.06,25.06,24.44,25.38,0,0,3,2,0.08,0.05,0.06,0.06,355,-0.0115384615385,0,0,0,2017-12-23 07:01:48.000000
2278,25.06,25.06,24.44,25.38,0,0,4,2,0.09,0.05,0.06,0.06,355,-0.0153846153846,0,0,0,2017-12-23 07:02:19.000000
2279,25.06,25.06,24.44,25.38,0,0,4,3,0.08,0.05,0.06,0.06,355,-0.0192307692308,0,0,0,2017-12-23 07:03:20.000000
2280,25.06,25.06,24.44,25.38,0,0,4,3,0.07,0.05,0.06,0.06,355,-0.0230769230769,0,0,0,2017-12-23 07:03:51.000000
2281,25.06,25.06,24.44,25.38,0,0,4,3,0.08,0.05,0.06,0.06,355,-0.0269230769231,0,0,0,2017-12-23 07:04:21.000000
2282,25.06,25.06,24.44,25.31,0,0,4,3,0.08,0.05,0.07,0.05,355,-0.0307692307692,0,0,0,2017-12-23 07:04:52.000000
2283,25.06,25.06,24.44,25.31,0,0,4,3,0.08,0.05,0.06,0.06,355,-0.0346153846154,0,0,0,2017-12-23 07:05:23.000000
2284,25.06,25.06,24.44,25.38,0,0,5,3,0.08,0.05,0.06,0.06,355,-0.0384615384615,0,0,0,2017-12-23 07:05:53.000000
2285,25.06,25,24.44,25.38,0,0,5,3,0.07,0.05,0.06,0.05,355,-0.0423076923077,0,0,0,2017-12-23 07:06:24.000000
2286,25.06,25.06,24.44,25.31,0,0,5,3,0.07,0.05,0.06,0.05,355,-0.0461538461538,0,0,0,2017-12-23 07:06:54.000000
2287,25.06,25.06,24.44,25.31,0,0,5,3,0.08,0.04,0.06,0.05,355,0,0,0,0,2017-12-23 07:07:25.000000
2288,25.06,25.06,24.44,25.38,0,0,5,3,0.08,0.05,0.07,0.06,355,0,0,0,0,2017-12-23 07:07:56.000000
2289,25.06,25,24.44,25.31,0,0,5,3,0.08,0.05,0.06,0.05,355,0,0,0,0,2017-12-23 07:08:26.000000
2290,25.06,25,24.44,25.31,0,0,5,4,0.08,0.05,0.07,0.06,355,0,0,0,0,2017-12-23 07:08:57.000000
2291,25.06,25,24.44,25.31,0,0,5,4,0.08,0.05,0.06,0.06,355,0,0,0,0,2017-12-23 07:09:28.000000
